[DEBUG] 2017-03-19 12:56:44,042 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@5e025e70
[DEBUG] 2017-03-19 12:56:44,045 org.hibernate.type.BasicTypeRegistry register - Adding type registration currency -> org.hibernate.type.CurrencyType@7e0babb1
[DEBUG] 2017-03-19 12:56:44,046 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@7e0babb1
[DEBUG] 2017-03-19 12:56:44,049 org.hibernate.type.BasicTypeRegistry register - Adding type registration timezone -> org.hibernate.type.TimeZoneType@75bd9247
[DEBUG] 2017-03-19 12:56:44,050 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@75bd9247
[DEBUG] 2017-03-19 12:56:44,051 org.hibernate.type.BasicTypeRegistry register - Adding type registration class -> org.hibernate.type.ClassType@5a39699c
[DEBUG] 2017-03-19 12:56:44,053 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@5a39699c
[DEBUG] 2017-03-19 12:56:44,056 org.hibernate.type.BasicTypeRegistry register - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6b71769e
[DEBUG] 2017-03-19 12:56:44,058 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6b71769e
[DEBUG] 2017-03-19 12:56:44,059 org.hibernate.type.BasicTypeRegistry register - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@1cd072a9
[DEBUG] 2017-03-19 12:56:44,128 org.hibernate.type.BasicTypeRegistry register - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@48140564
[DEBUG] 2017-03-19 12:56:44,134 org.hibernate.type.BasicTypeRegistry register - Adding type registration binary -> org.hibernate.type.BinaryType@3ac3fd8b
[DEBUG] 2017-03-19 12:56:44,138 org.hibernate.type.BasicTypeRegistry register - Adding type registration byte[] -> org.hibernate.type.BinaryType@3ac3fd8b
[DEBUG] 2017-03-19 12:56:44,141 org.hibernate.type.BasicTypeRegistry register - Adding type registration [B -> org.hibernate.type.BinaryType@3ac3fd8b
[DEBUG] 2017-03-19 12:56:44,148 org.hibernate.type.BasicTypeRegistry register - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@7a79be86
[DEBUG] 2017-03-19 12:56:44,151 org.hibernate.type.BasicTypeRegistry register - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@7a79be86
[DEBUG] 2017-03-19 12:56:44,153 org.hibernate.type.BasicTypeRegistry register - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@7a79be86
[DEBUG] 2017-03-19 12:56:44,158 org.hibernate.type.BasicTypeRegistry register - Adding type registration image -> org.hibernate.type.ImageType@7f63425a
[DEBUG] 2017-03-19 12:56:44,164 org.hibernate.type.BasicTypeRegistry register - Adding type registration characters -> org.hibernate.type.CharArrayType@5b464ce8
[DEBUG] 2017-03-19 12:56:44,168 org.hibernate.type.BasicTypeRegistry register - Adding type registration char[] -> org.hibernate.type.CharArrayType@5b464ce8
[DEBUG] 2017-03-19 12:56:44,172 org.hibernate.type.BasicTypeRegistry register - Adding type registration [C -> org.hibernate.type.CharArrayType@5b464ce8
[DEBUG] 2017-03-19 12:56:44,178 org.hibernate.type.BasicTypeRegistry register - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@59a6e353
[DEBUG] 2017-03-19 12:56:44,181 org.hibernate.type.BasicTypeRegistry register - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@59a6e353
[DEBUG] 2017-03-19 12:56:44,184 org.hibernate.type.BasicTypeRegistry register - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@59a6e353
[DEBUG] 2017-03-19 12:56:44,189 org.hibernate.type.BasicTypeRegistry register - Adding type registration text -> org.hibernate.type.TextType@2d6e8792
[DEBUG] 2017-03-19 12:56:44,194 org.hibernate.type.BasicTypeRegistry register - Adding type registration ntext -> org.hibernate.type.NTextType@3796751b
[DEBUG] 2017-03-19 12:56:44,210 org.hibernate.type.BasicTypeRegistry register - Adding type registration blob -> org.hibernate.type.BlobType@6b2fad11
[DEBUG] 2017-03-19 12:56:44,214 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@6b2fad11
[DEBUG] 2017-03-19 12:56:44,218 org.hibernate.type.BasicTypeRegistry register - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@2ed94a8b
[DEBUG] 2017-03-19 12:56:44,233 org.hibernate.type.BasicTypeRegistry register - Adding type registration clob -> org.hibernate.type.ClobType@614c5515
[DEBUG] 2017-03-19 12:56:44,236 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@614c5515
[DEBUG] 2017-03-19 12:56:44,253 org.hibernate.type.BasicTypeRegistry register - Adding type registration nclob -> org.hibernate.type.NClobType@6df97b55
[DEBUG] 2017-03-19 12:56:44,256 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@6df97b55
[DEBUG] 2017-03-19 12:56:44,261 org.hibernate.type.BasicTypeRegistry register - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@7225790e
[DEBUG] 2017-03-19 12:56:44,266 org.hibernate.type.BasicTypeRegistry register - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@5a61f5df
[DEBUG] 2017-03-19 12:56:44,272 org.hibernate.type.BasicTypeRegistry register - Adding type registration serializable -> org.hibernate.type.SerializableType@2096442d
[DEBUG] 2017-03-19 12:56:44,285 org.hibernate.type.BasicTypeRegistry register - Adding type registration object -> org.hibernate.type.ObjectType@7f560810
[DEBUG] 2017-03-19 12:56:44,288 org.hibernate.type.BasicTypeRegistry register - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@7f560810
[DEBUG] 2017-03-19 12:56:44,293 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@7ca48474
[DEBUG] 2017-03-19 12:56:44,297 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@337d0578
[DEBUG] 2017-03-19 12:56:44,300 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@59e84876
[DEBUG] 2017-03-19 12:56:44,308 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@61a485d2
[DEBUG] 2017-03-19 12:56:44,317 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@39fb3ab6
[DEBUG] 2017-03-19 12:56:44,321 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@6276ae34
[DEBUG] 2017-03-19 12:56:44,324 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@7946e1f4
[DEBUG] 2017-03-19 12:56:44,327 org.hibernate.type.BasicTypeRegistry register - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@3c09711b
[INFO] 2017-03-19 12:56:44,362 org.hibernate.annotations.common.Version <clinit> - HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
[INFO] 2017-03-19 12:56:44,381 org.hibernate.Version logVersion - HHH000412: Hibernate Core {4.3.11.Final}
[INFO] 2017-03-19 12:56:44,386 org.hibernate.cfg.Environment <clinit> - HHH000206: hibernate.properties not found
[INFO] 2017-03-19 12:56:44,391 org.hibernate.cfg.Environment buildBytecodeProvider - HHH000021: Bytecode provider name : javassist
[DEBUG] 2017-03-19 12:56:44,412 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2017-03-19 12:56:44,414 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2017-03-19 12:56:44,417 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2017-03-19 12:56:44,419 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2017-03-19 12:56:44,422 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [hilo] -> [org.hibernate.id.TableHiLoGenerator]
[DEBUG] 2017-03-19 12:56:44,424 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2017-03-19 12:56:44,427 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2017-03-19 12:56:44,429 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2017-03-19 12:56:44,431 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.SequenceGenerator]
[DEBUG] 2017-03-19 12:56:44,433 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2017-03-19 12:56:44,436 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2017-03-19 12:56:44,438 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2017-03-19 12:56:44,440 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2017-03-19 12:56:44,442 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2017-03-19 12:56:44,445 org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory register - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO] 2017-03-19 12:56:44,452 org.hibernate.cfg.Configuration configure - HHH000043: Configuring from resource: /hibernate.cfg.xml
[INFO] 2017-03-19 12:56:44,454 org.hibernate.cfg.Configuration getConfigurationInputStream - HHH000040: Configuration resource: /hibernate.cfg.xml
[TRACE] 2017-03-19 12:56:44,539 org.hibernate.cfg.EJB3DTDEntityResolver resolveEntity - Resolving XML entity -//Hibernate/Hibernate Configuration DTD 3.0//EN : http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd
[DEBUG] 2017-03-19 12:56:44,541 org.hibernate.internal.util.xml.DTDEntityResolver resolveEntity - Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
